id_client,code_client,sexe,tranche_age,profession,secteur_activite,type_client,statut_client,date_adhesion
1690,CUST-0001690,M,46-60 ans,Éleveur,Transport,Moral,Actif,2019-06-11
1691,CUST-0001691,F,36-45 ans,Tailleur,Services,Physique,Actif,2021-10-18
1692,CUST-0001692,M,18-25 ans,Agent public,Pêche,Physique,Actif,2026-06-13
1693,CUST-0001693,F,46-60 ans,Artisan,Services,Physique,Actif,2020-08-08
1694,CUST-0001694,F,46-60 ans,Agent public,Pêche,Physique,Actif,2023-02-14
1695,CUST-0001695,M,18-25 ans,Tailleur,Administration,Physique,Actif,2023-06-05
1696,CUST-0001696,F,18-25 ans,Tailleur,Administration,Physique,Actif,2023-06-22
1697,CUST-0001697,F,36-45 ans,Ménagère,Artisanat,Physique,Actif,2024-10-16
1698,CUST-0001698,M,18-25 ans,Commerçant,Élevage,Physique,Actif,2022-10-29
1699,CUST-0001699,F,46-60 ans,Vendeur,Transport,Moral,Actif,2020-10-16
1700,CUST-0001700,F,36-45 ans,Pêcheur,Éducation,Physique,Actif,2021-09-25
1701,CUST-0001701,M,46-60 ans,Chauffeur,Élevage,Physique,Actif,2026-04-16
1702,CUST-0001702,F,36-45 ans,Ménagère,Artisanat,Physique,Actif,2018-01-02
1703,CUST-0001703,F,26-35 ans,Commerçant,Restauration,Physique,Actif,2020-10-29
1704,CUST-0001704,M,18-25 ans,Ménagère,Transport,Physique,Actif,2024-05-12
1705,CUST-0001705,F,60 ans et plus,Agriculteur,Restauration,Physique,Actif,2020-04-13
1706,CUST-0001706,M,46-60 ans,Artisan,Éducation,Physique,Actif,2020-01-10
1707,CUST-0001707,M,46-60 ans,Médecin,Commerce,Physique,Actif,2022-08-21
1708,CUST-0001708,F,26-35 ans,Mécanicien,Éducation,Physique,Actif,2022-03-02
1709,CUST-0001709,F,46-60 ans,Artisan,Élevage,Physique,Actif,2025-07-10
1710,CUST-0001710,F,60 ans et plus,Agriculteur,Éducation,Physique,Actif,2024-09-28
1711,CUST-0001711,M,18-25 ans,Mécanicien,Administration,Physique,Actif,2024-08-31
1712,CUST-0001712,M,36-45 ans,Agriculteur,Administration,Physique,Actif,2020-03-03
1713,CUST-0001713,M,26-35 ans,Infirmier,Informel,Physique,Actif,2024-06-20
1714,CUST-0001714,F,26-35 ans,Agriculteur,Pêche,Physique,Actif,2025-06-27
1715,CUST-0001715,M,36-45 ans,Coiffeur,Éducation,Physique,Actif,2023-04-06
1716,CUST-0001716,M,18-25 ans,Agent public,Distribution,Physique,Actif,2023-09-23
1717,CUST-0001717,M,36-45 ans,Pêcheur,Distribution,Physique,Suspendu,2018-01-06
1718,CUST-0001718,M,26-35 ans,Coiffeur,Artisanat,Physique,En veille,2026-01-26
1719,CUST-0001719,M,46-60 ans,Étudiant,Administration,Physique,Actif,2019-10-06
1720,CUST-0001720,M,36-45 ans,Ménagère,Artisanat,Moral,Actif,2025-11-04
1721,CUST-0001721,F,60 ans et plus,Médecin,Technologie,Moral,Actif,2024-08-16
1722,CUST-0001722,F,46-60 ans,Ménagère,Élevage,Physique,Actif,2023-01-05
1723,CUST-0001723,F,46-60 ans,Coiffeur,BTP,Physique,Actif,2018-09-15
1724,CUST-0001724,F,36-45 ans,Entrepreneur,Transport,Moral,Actif,2018-07-11
1725,CUST-0001725,M,18-25 ans,Agriculteur,BTP,Physique,Actif,2021-05-03
1726,CUST-0001726,M,36-45 ans,Médecin,BTP,Physique,Actif,2024-03-23
1727,CUST-0001727,F,46-60 ans,Mécanicien,Éducation,Physique,Actif,2018-04-19
1728,CUST-0001728,F,18-25 ans,Informaticien,Administration,Physique,Actif,2022-11-02
1729,CUST-0001729,M,46-60 ans,Agent public,Santé,Physique,Actif,2018-09-24
1730,CUST-0001730,M,36-45 ans,Restauratrice,Éducation,Physique,Actif,2024-12-14
1731,CUST-0001731,F,26-35 ans,Coiffeur,Distribution,Physique,Actif,2020-03-29
1732,CUST-0001732,M,36-45 ans,Éleveur,BTP,Physique,Actif,2021-09-16
1733,CUST-0001733,M,60 ans et plus,Ménagère,Restauration,Physique,En veille,2024-10-12
1734,CUST-0001734,M,26-35 ans,Ménagère,Technologie,Moral,Actif,2017-02-13
1735,CUST-0001735,F,60 ans et plus,Infirmier,Services,Physique,Actif,2023-10-20
1736,CUST-0001736,F,26-35 ans,Agent public,Technologie,Physique,Actif,2024-07-19
1737,CUST-0001737,M,46-60 ans,Infirmier,Informel,Physique,Actif,2026-05-06
1738,CUST-0001738,M,26-35 ans,Agriculteur,Informel,Physique,Actif,2017-12-27
1739,CUST-0001739,M,60 ans et plus,Chauffeur,Services,Physique,Actif,2025-05-23
1740,CUST-0001740,F,36-45 ans,Infirmier,Administration,Physique,Actif,2018-08-11
1741,CUST-0001741,F,18-25 ans,Mécanicien,Pêche,Physique,Actif,2019-07-06
1742,CUST-0001742,F,36-45 ans,Ménagère,Pêche,Moral,Actif,2024-12-02
1743,CUST-0001743,F,26-35 ans,Entrepreneur,Commerce,Physique,Actif,2023-11-27
1744,CUST-0001744,M,36-45 ans,Entrepreneur,Élevage,Physique,Actif,2017-08-09
1745,CUST-0001745,M,26-35 ans,Coiffeur,Administration,Physique,Actif,2020-03-30
1746,CUST-0001746,F,46-60 ans,Commerçant,Technologie,Physique,Actif,2025-09-12
1747,CUST-0001747,M,46-60 ans,Entrepreneur,Artisanat,Moral,Actif,2022-08-10
1748,CUST-0001748,F,46-60 ans,Pêcheur,Distribution,Physique,Actif,2018-01-27
1749,CUST-0001749,F,46-60 ans,Coiffeur,Administration,Physique,Actif,2018-07-11
1750,CUST-0001750,M,26-35 ans,Agriculteur,Services,Association,Actif,2017-11-04
1751,CUST-0001751,F,26-35 ans,Fonctionnaire,Administration,Physique,Actif,2017-12-30
1752,CUST-0001752,F,26-35 ans,Fonctionnaire,Commerce,Physique,Actif,2025-07-23
1753,CUST-0001753,F,18-25 ans,Infirmier,Élevage,Physique,En veille,2020-01-16
1754,CUST-0001754,F,18-25 ans,Artisan,Commerce,Association,Actif,2018-04-24
1755,CUST-0001755,F,60 ans et plus,Éleveur,Services,Physique,Actif,2024-12-07
1756,CUST-0001756,F,60 ans et plus,Infirmier,Santé,Physique,Actif,2026-06-28
1757,CUST-0001757,M,46-60 ans,Mécanicien,Informel,Physique,Actif,2024-04-05
1758,CUST-0001758,F,46-60 ans,Agriculteur,Restauration,Physique,Actif,2025-09-09
1759,CUST-0001759,M,36-45 ans,Infirmier,Artisanat,Physique,En veille,2023-03-10
1760,CUST-0001760,F,46-60 ans,Agent public,Éducation,Physique,Actif,2024-02-22
1761,CUST-0001761,F,46-60 ans,Éleveur,Santé,Moral,Actif,2019-08-30
1762,CUST-0001762,M,18-25 ans,Entrepreneur,Restauration,Moral,Actif,2019-05-30
1763,CUST-0001763,M,26-35 ans,Commerçant,Éducation,Physique,Actif,2021-05-11
1764,CUST-0001764,F,60 ans et plus,Ménagère,Distribution,Physique,En veille,2022-05-09
1765,CUST-0001765,F,46-60 ans,Tailleur,Restauration,Physique,Actif,2024-12-16
1766,CUST-0001766,M,60 ans et plus,Médecin,Élevage,Physique,Actif,2024-05-09
1767,CUST-0001767,F,36-45 ans,Tailleur,Artisanat,Physique,Actif,2023-08-13
1768,CUST-0001768,F,60 ans et plus,Tailleur,Transport,Physique,Actif,2023-07-22
1769,CUST-0001769,M,18-25 ans,Enseignant,Informel,Physique,Actif,2023-12-29
1770,CUST-0001770,F,26-35 ans,Artisan,Restauration,Physique,Actif,2026-01-03
1771,CUST-0001771,F,36-45 ans,Pêcheur,Technologie,Physique,Actif,2024-07-16
1772,CUST-0001772,M,46-60 ans,Mécanicien,BTP,Physique,Actif,2021-12-22
1773,CUST-0001773,M,26-35 ans,Restauratrice,Restauration,Physique,Actif,2020-07-31
1774,CUST-0001774,M,46-60 ans,Agriculteur,Distribution,Physique,Actif,2020-08-19
1775,CUST-0001775,M,60 ans et plus,Mécanicien,Administration,Moral,Actif,2025-01-04
1776,CUST-0001776,F,26-35 ans,Agriculteur,Éducation,Physique,Actif,2025-02-24
1777,CUST-0001777,M,46-60 ans,Entrepreneur,Administration,Association,Actif,2020-10-08
1778,CUST-0001778,F,46-60 ans,Pêcheur,Commerce,Physique,En veille,2025-08-10
1779,CUST-0001779,M,26-35 ans,Enseignant,Technologie,Physique,En veille,2022-09-11
1780,CUST-0001780,F,36-45 ans,Éleveur,Pêche,Moral,Actif,2023-04-14
1781,CUST-0001781,F,60 ans et plus,Artisan,Santé,Physique,En veille,2024-06-17
1782,CUST-0001782,F,46-60 ans,Étudiant,Technologie,Physique,Actif,2020-12-19
1783,CUST-0001783,M,36-45 ans,Restauratrice,Administration,Moral,Actif,2022-08-10
1784,CUST-0001784,M,46-60 ans,Artisan,Administration,Physique,Actif,2018-07-01
1785,CUST-0001785,M,60 ans et plus,Fonctionnaire,Services,Physique,Actif,2021-03-12
1786,CUST-0001786,M,26-35 ans,Étudiant,Élevage,Physique,Actif,2024-12-12
1787,CUST-0001787,M,60 ans et plus,Vendeur,BTP,Physique,Actif,2026-02-17
1788,CUST-0001788,M,36-45 ans,Artisan,Éducation,Physique,En veille,2018-08-15
1789,CUST-0001789,M,26-35 ans,Coiffeur,Administration,Physique,Actif,2024-06-20
1790,CUST-0001790,F,18-25 ans,Tailleur,Informel,Physique,Actif,2025-09-06
1791,CUST-0001791,M,36-45 ans,Agriculteur,Distribution,Physique,Actif,2022-06-15
1792,CUST-0001792,F,36-45 ans,Médecin,Administration,Physique,En veille,2018-03-07
1793,CUST-0001793,F,60 ans et plus,Agent public,Distribution,Physique,Actif,2023-01-26
1794,CUST-0001794,M,46-60 ans,Fonctionnaire,Agriculture,Physique,Actif,2023-10-18
1795,CUST-0001795,F,26-35 ans,Artisan,Éducation,Physique,Actif,2022-05-16
1796,CUST-0001796,F,26-35 ans,Enseignant,Administration,Moral,Actif,2024-03-17
1797,CUST-0001797,M,46-60 ans,Ménagère,Pêche,Moral,Actif,2024-05-01
1798,CUST-0001798,M,60 ans et plus,Tailleur,Informel,Physique,Actif,2020-11-26
1799,CUST-0001799,M,60 ans et plus,Artisan,Transport,Association,Actif,2018-07-07
1800,CUST-0001800,F,36-45 ans,Coiffeur,Transport,Physique,Actif,2023-02-23
1801,CUST-0001801,F,60 ans et plus,Entrepreneur,Informel,Association,Actif,2020-08-26
1802,CUST-0001802,F,60 ans et plus,Pêcheur,Administration,Physique,Actif,2024-06-05
1803,CUST-0001803,M,60 ans et plus,Artisan,Pêche,Physique,Actif,2025-03-16
1804,CUST-0001804,F,18-25 ans,Mécanicien,Transport,Physique,Actif,2022-04-16
1805,CUST-0001805,M,36-45 ans,Pêcheur,Commerce,Physique,Actif,2022-05-01
1806,CUST-0001806,F,18-25 ans,Agriculteur,Transport,Physique,Suspendu,2019-06-06
1807,CUST-0001807,F,46-60 ans,Enseignant,Éducation,Physique,Actif,2020-08-22
1808,CUST-0001808,M,46-60 ans,Coiffeur,Agriculture,Moral,En veille,2025-12-25
1809,CUST-0001809,F,26-35 ans,Étudiant,Transport,Physique,Actif,2017-02-08
1810,CUST-0001810,M,26-35 ans,Fonctionnaire,Distribution,Physique,Actif,2024-11-07
1811,CUST-0001811,M,46-60 ans,Entrepreneur,Restauration,Physique,Actif,2024-03-08
1812,CUST-0001812,M,60 ans et plus,Ménagère,Santé,Physique,Actif,2021-04-22
1813,CUST-0001813,F,18-25 ans,Enseignant,Informel,Physique,Actif,2017-01-25
1814,CUST-0001814,M,18-25 ans,Médecin,Santé,Physique,Actif,2021-06-05
1815,CUST-0001815,F,46-60 ans,Éleveur,Élevage,Physique,Suspendu,2017-01-19
1816,CUST-0001816,F,18-25 ans,Mécanicien,Technologie,Moral,Suspendu,2025-10-20
1817,CUST-0001817,F,46-60 ans,Commerçant,Éducation,Moral,Actif,2025-10-07
1818,CUST-0001818,M,36-45 ans,Infirmier,Artisanat,Physique,En veille,2017-05-15
1819,CUST-0001819,F,18-25 ans,Ménagère,Restauration,Physique,Actif,2020-05-26
1820,CUST-0001820,M,18-25 ans,Infirmier,Distribution,Physique,Actif,2017-05-23
1821,CUST-0001821,M,26-35 ans,Coiffeur,Pêche,Physique,Actif,2017-10-11
1822,CUST-0001822,F,46-60 ans,Vendeur,Commerce,Physique,Actif,2025-04-05
1823,CUST-0001823,F,26-35 ans,Ménagère,Commerce,Physique,Actif,2025-02-07
1824,CUST-0001824,F,46-60 ans,Artisan,Santé,Physique,Actif,2021-09-03
1825,CUST-0001825,M,36-45 ans,Tailleur,Pêche,Physique,Actif,2017-09-10
1826,CUST-0001826,M,46-60 ans,Informaticien,Artisanat,Physique,Actif,2023-10-14
1827,CUST-0001827,F,46-60 ans,Chauffeur,Agriculture,Physique,Actif,2024-08-25
1828,CUST-0001828,F,26-35 ans,Commerçant,Élevage,Association,Actif,2017-01-04
1829,CUST-0001829,F,18-25 ans,Infirmier,Services,Physique,Actif,2024-03-10
1830,CUST-0001830,M,26-35 ans,Tailleur,Artisanat,Physique,Actif,2025-04-18
1831,CUST-0001831,M,36-45 ans,Fonctionnaire,Technologie,Physique,Actif,2017-01-21
1832,CUST-0001832,M,36-45 ans,Chauffeur,Technologie,Physique,Actif,2019-10-06
1833,CUST-0001833,F,46-60 ans,Commerçant,Informel,Physique,Actif,2017-04-03
1834,CUST-0001834,M,26-35 ans,Chauffeur,Services,Physique,Actif,2018-12-14
1835,CUST-0001835,M,36-45 ans,Infirmier,Commerce,Physique,Actif,2020-08-17
1836,CUST-0001836,M,36-45 ans,Commerçant,Technologie,Physique,Actif,2022-11-08
1837,CUST-0001837,M,26-35 ans,Éleveur,Informel,Physique,Actif,2017-03-04
1838,CUST-0001838,F,26-35 ans,Fonctionnaire,BTP,Physique,Actif,2024-06-23
1839,CUST-0001839,F,26-35 ans,Informaticien,Technologie,Physique,Actif,2023-04-15
1840,CUST-0001840,F,46-60 ans,Médecin,BTP,Physique,En veille,2019-07-23
1841,CUST-0001841,M,18-25 ans,Vendeur,Élevage,Physique,Actif,2019-08-05
1842,CUST-0001842,F,46-60 ans,Agent public,Commerce,Moral,Actif,2023-06-14
1843,CUST-0001843,F,46-60 ans,Tailleur,Commerce,Physique,Actif,2021-04-17
1844,CUST-0001844,F,60 ans et plus,Étudiant,Distribution,Physique,Actif,2025-08-15
1845,CUST-0001845,F,26-35 ans,Agent public,Administration,Physique,Actif,2025-01-24
1846,CUST-0001846,M,26-35 ans,Enseignant,Informel,Physique,Actif,2022-06-19
1847,CUST-0001847,M,36-45 ans,Agent public,Restauration,Physique,Actif,2022-02-12
1848,CUST-0001848,M,36-45 ans,Agriculteur,Technologie,Physique,Actif,2026-01-22
1849,CUST-0001849,M,60 ans et plus,Ménagère,Administration,Physique,Actif,2017-02-27
1850,CUST-0001850,M,60 ans et plus,Étudiant,Administration,Physique,Actif,2017-12-24
1851,CUST-0001851,F,60 ans et plus,Agent public,Administration,Moral,Actif,2019-06-14
1852,CUST-0001852,F,26-35 ans,Informaticien,Services,Physique,Actif,2022-11-22
1853,CUST-0001853,M,60 ans et plus,Informaticien,Artisanat,Physique,Actif,2018-06-20
1854,CUST-0001854,M,26-35 ans,Mécanicien,Artisanat,Moral,Actif,2019-05-31
1855,CUST-0001855,M,46-60 ans,Agriculteur,Transport,Physique,Actif,2022-08-24
1856,CUST-0001856,F,26-35 ans,Restauratrice,Artisanat,Physique,Actif,2025-06-21
1857,CUST-0001857,M,26-35 ans,Entrepreneur,Transport,Physique,Actif,2024-05-20
1858,CUST-0001858,F,60 ans et plus,Commerçant,Agriculture,Physique,Actif,2023-10-25
1859,CUST-0001859,F,26-35 ans,Éleveur,Administration,Moral,Actif,2018-08-25
1860,CUST-0001860,F,18-25 ans,Vendeur,Élevage,Physique,Actif,2021-08-27
1861,CUST-0001861,M,60 ans et plus,Médecin,Agriculture,Physique,En veille,2020-01-05
1862,CUST-0001862,F,18-25 ans,Fonctionnaire,Transport,Association,En veille,2017-02-19
1863,CUST-0001863,F,18-25 ans,Informaticien,Pêche,Physique,Actif,2019-07-16
1864,CUST-0001864,F,46-60 ans,Enseignant,Santé,Physique,Actif,2025-12-15
1865,CUST-0001865,F,26-35 ans,Ménagère,Distribution,Physique,Actif,2025-07-01
1866,CUST-0001866,M,26-35 ans,Agent public,Pêche,Physique,Actif,2023-03-08
1867,CUST-0001867,F,36-45 ans,Restauratrice,Commerce,Physique,Actif,2022-01-16
1868,CUST-0001868,F,36-45 ans,Étudiant,Administration,Physique,Actif,2023-12-23
1869,CUST-0001869,F,60 ans et plus,Ménagère,Technologie,Physique,Actif,2019-04-11
1870,CUST-0001870,F,46-60 ans,Artisan,Artisanat,Physique,Actif,2022-11-14
1871,CUST-0001871,M,46-60 ans,Infirmier,Technologie,Physique,Actif,2019-03-14
1872,CUST-0001872,M,26-35 ans,Restauratrice,Commerce,Physique,Actif,2018-05-10
1873,CUST-0001873,M,60 ans et plus,Informaticien,Élevage,Moral,Actif,2021-06-12
1874,CUST-0001874,F,18-25 ans,Entrepreneur,BTP,Moral,En veille,2025-01-22
1875,CUST-0001875,F,60 ans et plus,Ménagère,Services,Physique,Actif,2023-01-04
1876,CUST-0001876,M,46-60 ans,Mécanicien,Élevage,Physique,Actif,2018-06-07
1877,CUST-0001877,M,26-35 ans,Agriculteur,Informel,Physique,Actif,2025-08-16
1878,CUST-0001878,M,46-60 ans,Chauffeur,Restauration,Physique,Actif,2025-09-23
1879,CUST-0001879,M,60 ans et plus,Informaticien,Éducation,Physique,Actif,2024-10-01
1880,CUST-0001880,F,60 ans et plus,Ménagère,Services,Moral,Actif,2017-01-08
1881,CUST-0001881,F,36-45 ans,Agriculteur,Pêche,Physique,En veille,2021-02-02
1882,CUST-0001882,F,18-25 ans,Coiffeur,Agriculture,Physique,Actif,2025-12-10
1883,CUST-0001883,F,46-60 ans,Entrepreneur,Distribution,Physique,Actif,2018-07-20
1884,CUST-0001884,M,18-25 ans,Mécanicien,BTP,Physique,En veille,2024-05-07
1885,CUST-0001885,M,36-45 ans,Agriculteur,Restauration,Physique,En veille,2023-08-10
1886,CUST-0001886,M,46-60 ans,Infirmier,Distribution,Physique,Actif,2025-10-25
1887,CUST-0001887,M,36-45 ans,Mécanicien,Transport,Physique,En veille,2023-01-14
1888,CUST-0001888,F,60 ans et plus,Entrepreneur,Technologie,Physique,Actif,2018-09-24
1889,CUST-0001889,M,46-60 ans,Chauffeur,Restauration,Physique,Actif,2021-06-23
1890,CUST-0001890,M,46-60 ans,Pêcheur,Éducation,Moral,Actif,2017-06-03
1891,CUST-0001891,M,46-60 ans,Ménagère,Informel,Physique,Actif,2025-01-27
1892,CUST-0001892,M,36-45 ans,Agent public,Commerce,Physique,Actif,2024-09-22
1893,CUST-0001893,M,18-25 ans,Coiffeur,Technologie,Physique,Actif,2026-01-30
1894,CUST-0001894,F,26-35 ans,Agriculteur,Santé,Physique,Suspendu,2021-12-14
1895,CUST-0001895,F,26-35 ans,Informaticien,Santé,Physique,Actif,2020-10-16
1896,CUST-0001896,F,36-45 ans,Étudiant,Élevage,Physique,Actif,2017-06-07
1897,CUST-0001897,F,46-60 ans,Agent public,Élevage,Physique,Actif,2025-12-02
1898,CUST-0001898,F,46-60 ans,Ménagère,BTP,Physique,Actif,2025-11-25
1899,CUST-0001899,M,18-25 ans,Tailleur,Élevage,Physique,Actif,2017-07-14
1900,CUST-0001900,F,60 ans et plus,Pêcheur,BTP,Physique,En veille,2025-08-25
1901,CUST-0001901,F,60 ans et plus,Médecin,Administration,Physique,Actif,2020-07-26
1902,CUST-0001902,F,26-35 ans,Agent public,Transport,Physique,Suspendu,2026-02-26
1903,CUST-0001903,F,26-35 ans,Restauratrice,Artisanat,Physique,Actif,2022-01-31
1904,CUST-0001904,M,46-60 ans,Informaticien,Distribution,Physique,Actif,2017-03-25
1905,CUST-0001905,F,46-60 ans,Coiffeur,Pêche,Physique,Actif,2017-09-12
1906,CUST-0001906,M,60 ans et plus,Enseignant,Transport,Physique,Actif,2020-07-11
1907,CUST-0001907,F,18-25 ans,Enseignant,Informel,Physique,Actif,2018-04-05
1908,CUST-0001908,M,18-25 ans,Fonctionnaire,Distribution,Physique,Actif,2026-03-13
1909,CUST-0001909,F,36-45 ans,Tailleur,Élevage,Physique,Actif,2022-12-12
1910,CUST-0001910,M,60 ans et plus,Infirmier,Distribution,Physique,Actif,2017-08-15
1911,CUST-0001911,M,60 ans et plus,Étudiant,Agriculture,Physique,Actif,2023-05-07
1912,CUST-0001912,F,46-60 ans,Enseignant,Administration,Physique,Actif,2017-06-07
1913,CUST-0001913,F,60 ans et plus,Commerçant,Informel,Physique,Actif,2020-03-24
1914,CUST-0001914,F,46-60 ans,Restauratrice,Santé,Physique,Actif,2021-07-17
1915,CUST-0001915,M,46-60 ans,Agent public,Technologie,Physique,Actif,2017-09-18
1916,CUST-0001916,M,26-35 ans,Fonctionnaire,Restauration,Physique,Actif,2022-02-08
1917,CUST-0001917,F,60 ans et plus,Agriculteur,Santé,Physique,Actif,2020-01-30
1918,CUST-0001918,M,60 ans et plus,Restauratrice,Pêche,Physique,Actif,2021-06-06
1919,CUST-0001919,M,46-60 ans,Enseignant,Services,Physique,En veille,2019-07-22
1920,CUST-0001920,M,26-35 ans,Agent public,Informel,Moral,Actif,2024-08-03
1921,CUST-0001921,M,18-25 ans,Coiffeur,Artisanat,Physique,Actif,2024-10-06
1922,CUST-0001922,F,36-45 ans,Commerçant,Restauration,Physique,Actif,2018-01-24
1923,CUST-0001923,F,36-45 ans,Chauffeur,Administration,Association,Actif,2022-04-08
1924,CUST-0001924,F,18-25 ans,Agriculteur,Agriculture,Moral,Actif,2020-12-12
1925,CUST-0001925,F,46-60 ans,Vendeur,Élevage,Physique,Actif,2022-07-04
1926,CUST-0001926,M,36-45 ans,Fonctionnaire,BTP,Physique,Actif,2017-10-12
1927,CUST-0001927,F,46-60 ans,Médecin,Technologie,Physique,Actif,2019-09-12
1928,CUST-0001928,M,46-60 ans,Artisan,Éducation,Physique,Actif,2023-11-28
1929,CUST-0001929,F,26-35 ans,Médecin,Distribution,Physique,Actif,2023-10-29
1930,CUST-0001930,M,26-35 ans,Étudiant,Restauration,Association,Actif,2025-04-12
1931,CUST-0001931,M,60 ans et plus,Commerçant,Santé,Physique,Actif,2020-10-18
1932,CUST-0001932,F,18-25 ans,Mécanicien,Informel,Physique,Actif,2025-08-15
1933,CUST-0001933,M,60 ans et plus,Commerçant,Transport,Physique,Actif,2020-08-09
1934,CUST-0001934,M,60 ans et plus,Éleveur,Distribution,Physique,Actif,2017-06-22
1935,CUST-0001935,F,46-60 ans,Commerçant,Éducation,Physique,Actif,2023-03-14
1936,CUST-0001936,M,46-60 ans,Médecin,Administration,Moral,Actif,2019-08-22
1937,CUST-0001937,F,46-60 ans,Agent public,Santé,Physique,Actif,2023-09-03
1938,CUST-0001938,F,18-25 ans,Infirmier,Agriculture,Physique,Actif,2025-12-10
1939,CUST-0001939,M,46-60 ans,Chauffeur,Élevage,Association,Actif,2020-02-04
1940,CUST-0001940,M,46-60 ans,Pêcheur,BTP,Physique,Actif,2023-07-14
1941,CUST-0001941,M,46-60 ans,Pêcheur,Distribution,Physique,Actif,2023-07-15
1942,CUST-0001942,M,26-35 ans,Enseignant,Pêche,Physique,Suspendu,2022-02-25
1943,CUST-0001943,F,60 ans et plus,Fonctionnaire,Pêche,Physique,Actif,2022-05-18
1944,CUST-0001944,F,60 ans et plus,Éleveur,Restauration,Physique,Actif,2023-08-07
1945,CUST-0001945,F,60 ans et plus,Informaticien,Transport,Physique,Actif,2019-11-24
1946,CUST-0001946,M,36-45 ans,Éleveur,Artisanat,Physique,Actif,2021-05-31
1947,CUST-0001947,F,46-60 ans,Médecin,Élevage,Moral,Actif,2022-06-15
1948,CUST-0001948,F,36-45 ans,Étudiant,Distribution,Physique,Actif,2022-10-14
1949,CUST-0001949,F,18-25 ans,Agent public,Santé,Physique,Actif,2022-06-20
1950,CUST-0001950,F,46-60 ans,Médecin,Santé,Physique,Actif,2022-07-15
1951,CUST-0001951,M,46-60 ans,Enseignant,Technologie,Physique,Actif,2019-02-05
1952,CUST-0001952,M,60 ans et plus,Agriculteur,Agriculture,Physique,Actif,2021-10-03
1953,CUST-0001953,F,36-45 ans,Coiffeur,Santé,Physique,Suspendu,2023-02-17
1954,CUST-0001954,M,60 ans et plus,Agent public,Élevage,Physique,Actif,2018-06-19
1955,CUST-0001955,F,46-60 ans,Vendeur,Artisanat,Physique,Actif,2022-09-26
1956,CUST-0001956,F,18-25 ans,Agent public,Technologie,Physique,Actif,2022-09-11
1957,CUST-0001957,M,46-60 ans,Restauratrice,BTP,Physique,Actif,2022-12-08
1958,CUST-0001958,F,60 ans et plus,Éleveur,Transport,Physique,Actif,2025-04-25
1959,CUST-0001959,M,36-45 ans,Éleveur,Éducation,Physique,Actif,2024-06-23
1960,CUST-0001960,M,46-60 ans,Éleveur,Administration,Physique,Actif,2018-02-22
1961,CUST-0001961,F,36-45 ans,Tailleur,Éducation,Physique,Actif,2021-10-26
1962,CUST-0001962,F,26-35 ans,Coiffeur,Agriculture,Physique,Suspendu,2023-11-24
